"Expedition","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm)","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Responsible","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (cm)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)","Dilution factor"
"N-ICE2015","SWN-081","N-ICE","R/V Lance","Dive tent thick ice",,81.3161,9.8226,1580.2,19/05/2015 12:00,"Swim-net 200 µm",,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thick ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-082","N-ICE","R/V Lance","Dive tent thick ice",,81.3161,9.8226,1580.2,19/05/2015 12:00,"Swim-net 200 µm",,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thick ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-083","N-ICE","R/V Lance","Dive tent thick ice",,81.3161,9.8226,1580.2,19/05/2015 12:00,"Swim-net 200 µm",5.00,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thick ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-084","N-ICE","R/V Lance","Dive tent thick ice",,81.3161,9.8226,1580.2,19/05/2015 12:00,"Swim-net 200 µm",5.00,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thick ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-085","N-ICE","R/V Lance","Dive tent thick ice",,81.3161,9.8226,1580.2,19/05/2015 12:00,"Swim-net 200 µm",5.00,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thick ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-086","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3161,9.8226,1580,19/05/2015 12:00,"Swim-net 200 µm",,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thin ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-087","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3161,9.8226,1580,19/05/2015 12:00,"Swim-net 200 µm",,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thin ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-088","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3161,9.8226,1580,19/05/2015 12:00,"Swim-net 200 µm",,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thin ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","SWN-089","N-ICE","R/V Lance","Dive tent incubation hole thin ice",,81.3161,9.8226,1580,19/05/2015 12:00,"Swim-net 200 µm",,,"Zooplankton","Mesozooplankton taxonomy","Anette Wold; Haakon Hop","Thin ice","Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-119","N-ICE","R/V Lance","On-ice CTD-042",42,82.8121,16.3701,1507,23/04/2015 14:05,"On-ice CTD",100,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-118","N-ICE","R/V Lance","On-ice CTD-042",42,82.8121,16.3701,1507,23/04/2015 14:05,"On-ice CTD",150,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-117","N-ICE","R/V Lance","On-ice CTD-042",42,82.8121,16.3701,1507,23/04/2015 14:05,"On-ice CTD",200,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-116","N-ICE","R/V Lance","On-ice CTD-042",42,82.8121,16.3701,1507,23/04/2015 14:05,"On-ice CTD",300,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-115","N-ICE","R/V Lance","On-ice CTD-042",42,82.8121,16.3701,1507,23/04/2015 14:05,"On-ice CTD",400,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-114","N-ICE","R/V Lance","Ship CTD-021",21,83.0433,15.1450,3605,20/04/2015 11:42,"Ship CTD",5,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","DOX-113","N-ICE","R/V Lance","Ship CTD-021",21,83.0433,15.1450,3605,20/04/2015 11:42,"Ship CTD",15,,"Water","Dissolved oxygen","Pedro Duarte",,"Floe 3",,,,,,,,,,,,
"N-ICE2015","CHL-366","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",100,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-367","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",50,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-368","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",25,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-369","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",15,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-370","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",5,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","FLE-043","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","FLE-044","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","FLE-045","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","FLE-046","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","FLE-047","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","HPL-170","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",100,,"Water","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","HPL-171","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",50,,"Water","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","HPL-172","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",25,,"Water","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","HPL-173","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",15,,"Water","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","HPL-174","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",5,,"Water","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","IAT-091","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Ice algae taxonomy","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2520,33.6,,
"N-ICE2015","IAT-092","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Ice algae taxonomy","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2200,33.3,,
"N-ICE2015","IAT-093","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Ice algae taxonomy","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2485,33.3,,
"N-ICE2015","IAT-094","N-ICE","R/V Lance","Refrozen lead transect 1",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,19,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (19 and 19,7 cm)","Floe 3",,,"Site1",,,19.35,2.75,0.75,2156,7.5,,
"N-ICE2015","IAT-095","N-ICE","R/V Lance","Refrozen lead transect 2",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (22,5 and 22 cm) (some ""biodiesel"" in bucket)","Floe 3",,,"Site2",,,22.25,3.00,0.75,2435,7.3,,
"N-ICE2015","MAA-043","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Mycosporin-like aminoacids","Philipp Assmy","Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","MAA-044","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Mycosporin-like aminoacids","Philipp Assmy","Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","MAA-045","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Mycosporin-like aminoacids","Philipp Assmy","Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","MAA-046","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Mycosporin-like aminoacids","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","MAA-047","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Mycosporin-like aminoacids","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","PAB-199","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",100,,"Water","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","PAB-200","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",50,,"Water","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","PAB-201","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",25,,"Water","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","PAB-202","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",15,,"Water","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","PAB-203","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",5,,"Water","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-221","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",100,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-222","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",50,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-223","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",25,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-224","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",15,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-225","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",5,,"Water","POC/PON","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-371","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Pigments","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2520,33.6,150,
"N-ICE2015","CHL-372","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Pigments","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2200,33.3,150,10
"N-ICE2015","CHL-373","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Pigments","Philipp Assmy","Ridge","Floe 3",,,,,,,,,1880,33.3,150,10
"N-ICE2015","CHL-374","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Pigments","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2485,33.3,300,
"N-ICE2015","CHL-375","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Pigments","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2380,33.9,300,
"N-ICE2015","CHL-376","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Pigments","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2206,33.7,300,10
"N-ICE2015","FLE-048","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","FLE-049","N-ICE","R/V Lance","Refrozen lead transect 1",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,19,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (19 and 19,7 cm)","Floe 3",,,"Site1",,,19.35,2.75,0.75,2156,7.5,200,
"N-ICE2015","FLE-050","N-ICE","R/V Lance","Refrozen lead transect 2",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Two cores pooled (22,5 and 22 cm) (some ""biodiesel"" in bucket)","Floe 3",,,"Site2",,,22.25,3.00,0.75,2435,7.3,200,
"N-ICE2015","FLE-051","N-ICE","R/V Lance","Refrozen lead transect 3",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Two cores pooled (23,5 and 23 cm)","Floe 3",,,"Site3",,,23.25,2.00,0.75,2520,7.4,200,
"N-ICE2015","FLE-052","N-ICE","R/V Lance","Refrozen lead transect 4",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED;  Two cores pooled (22,5 and 23 cm)","Floe 3",,,"Site4",,,22.75,1.25,0.50,2520,8.1,200,
"N-ICE2015","FLE-053","N-ICE","R/V Lance","Refrozen lead transect 5",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Sea ice","Fluorescence exitation spectra","Philipp Assmy","WRONG FILTER USED; Two cores pooled (22,5 and 22 cm)","Floe 3",,,"Site5",,,22.25,1.50,0.75,2480,7.3,200,
"N-ICE2015","HPL-175","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","HPLC pigments","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2520,33.6,150,
"N-ICE2015","HPL-176","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","HPLC pigments","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2200,33.3,150,
"N-ICE2015","HPL-177","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","HPLC pigments","Philipp Assmy","Ridge","Floe 3",,,,,,,,,1880,33.3,150,
"N-ICE2015","HPL-178","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","HPLC pigments","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2485,33.3,300,
"N-ICE2015","HPL-179","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","HPLC pigments","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2380,33.9,300,
"N-ICE2015","HPL-180","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","HPLC pigments","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2206,33.7,300,
"N-ICE2015","IAT-096","N-ICE","R/V Lance","Refrozen lead transect 3",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (23,5 and 23 cm)","Floe 3",,,"Site3",,,23.25,2.00,0.75,2520,7.4,,
"N-ICE2015","IAT-097","N-ICE","R/V Lance","Refrozen lead transect 4",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (22,5 and 23 cm)","Floe 3",,,"Site4",,,22.75,1.25,0.50,2520,8.1,,
"N-ICE2015","IAT-098","N-ICE","R/V Lance","Refrozen lead transect 5",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Ice algae","Ice algae taxonomy","Philipp Assmy","Two cores pooled (22,5 and 22 cm)","Floe 3",,,"Site5",,,22.25,1.50,0.75,2480,7.3,,
"N-ICE2015","MAA-048","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Mycosporin-like aminoacids","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","MAA-049","N-ICE","R/V Lance","Refrozen lead transect 1",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,19,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (19 and 19,7 cm)","Floe 3",,,"Site1",,,19.35,2.75,0.75,2156,7.5,200,
"N-ICE2015","MAA-050","N-ICE","R/V Lance","Refrozen lead transect 2",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (22,5 and 22 cm) (some ""biodiesel"" in bucket)","Floe 3",,,"Site2",,,22.25,3.00,0.75,2435,7.3,200,
"N-ICE2015","MAA-051","N-ICE","R/V Lance","Refrozen lead transect 3",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (23,5 and 23 cm)","Floe 3",,,"Site3",,,23.25,2.00,0.75,2520,7.4,200,
"N-ICE2015","MAA-052","N-ICE","R/V Lance","Refrozen lead transect 4",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (22,5 and 23 cm)","Floe 3",,,"Site4",,,22.75,1.25,0.50,2520,8.1,200,
"N-ICE2015","MAA-053","N-ICE","R/V Lance","Refrozen lead transect 5",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Sea ice","Mycosporin-like aminoacids","Philipp Assmy","Two cores pooled (22,5 and 22 cm)","Floe 3",,,"Site5",,,22.25,1.50,0.75,2480,7.3,200,
"N-ICE2015","PAB-204","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",0.00,,"MilliQ","Particulate absorption","Mats Granskog","MilliQ","Floe 3",,,,,,,,,,,1000,
"N-ICE2015","PAB-205","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Particulate absorption","Mats Granskog","Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","PAB-206","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Particulate absorption","Mats Granskog","Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","PAB-207","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Particulate absorption","Mats Granskog","Ridge","Floe 3",,,,,,,,,,,150,
"N-ICE2015","PAB-208","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Particulate absorption","Mats Granskog","Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","PAB-209","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","Particulate absorption","Mats Granskog","Level thin ice","Floe 3",,,,,,,,,,,300,
"N-ICE2015","POC-226","N-ICE","R/V Lance","Ship CTD-031",31,81.4359,9.9644,1655,11/05/2015 07:24,"Ship CTD",0,,"MilliQ","POC/PON","Philipp Assmy","MilliQ","Floe 3",,,,,,,,,,,1000,
"N-ICE2015","POC-227","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","POC/PON","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2520,33.6,150,
"N-ICE2015","POC-228","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","POC/PON","Philipp Assmy","Ridge","Floe 3",,,,,,,,,2200,33.3,150,
"N-ICE2015","POC-229","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","POC/PON","Philipp Assmy","Ridge","Floe 3",,,,,,,,,1880,33.3,150,
"N-ICE2015","POC-230","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","POC/PON","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2485,33.3,300,
"N-ICE2015","POC-231","N-ICE","R/V Lance","Refrozen lead thin",,81.5307,10.6529,1214,10/05/2015 12:00,"Slurp gun",0,,"Slurp","POC/PON","Philipp Assmy","Level thin ice","Floe 3",,,,,,,,,2380,33.9,300,
"N-ICE2015","CHL-377","N-ICE","R/V Lance","Refrozen lead transect 1",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,19,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (19 and 19,7 cm)","Floe 3",,,"Site1",,,19.35,2.75,0.75,2156,7.5,200,
"N-ICE2015","CHL-378","N-ICE","R/V Lance","Refrozen lead transect 2",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (22,5 and 22 cm) (some ""biodiesel"" in bucket)","Floe 3",,,"Site2",,,22.25,3.00,0.75,2435,7.3,200,
"N-ICE2015","CHL-379","N-ICE","R/V Lance","Refrozen lead transect 3",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (23,5 and 23 cm)","Floe 3",,,"Site3",,,23.25,2.00,0.75,2520,7.4,200,
"N-ICE2015","CHL-380","N-ICE","R/V Lance","Refrozen lead transect 4",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,23,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (22,5 and 23 cm)","Floe 3",,,"Site4",,,22.75,1.25,0.50,2520,8.1,200,
"N-ICE2015","CHL-381","N-ICE","R/V Lance","Refrozen lead transect 5",,81.5307,10.6529,1213.9,10/05/2015 12:00,"Ice corer 9 cm",0,22,"Sea ice","Pigments","Philipp Assmy","Two cores pooled (22,5 and 22 cm)","Floe 3",,,"Site5",,,22.25,1.50,0.75,2480,7.3,200,
"N-ICE2015","CHL-382","N-ICE","R/V Lance","On-ice CTD-056",56,81.3710,9.6187,1412,12/05/2015 07:33,"On-ice CTD",15,,"Water","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-383","N-ICE","R/V Lance","On-ice CTD-056",56,81.3710,9.6187,1412,12/05/2015 07:33,"On-ice CTD",5,,"Water","Pigments","Philipp Assmy","Snow covered plot","Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-384","N-ICE","R/V Lance","On-ice CTD-056",56,81.3710,9.6187,1412,12/05/2015 07:33,"On-ice CTD",2,,"Water","Pigments","Philipp Assmy","Snow covered plot","Floe 3",,,,,,,,,,,1000,
"N-ICE2015","CHL-385","N-ICE","R/V Lance","Secondary Coring Site",,81.5327,10.7050,1214,10/05/2015 12:00,"Ice corer 9 cm ",0,10,"Sea ice","Pigments","Philipp Assmy","Snow covered plot","Floe 3",,,,,,139,11,14,610,6.6,300,
"N-ICE2015","CHL-386","N-ICE","R/V Lance","Secondary Coring Site",,81.5327,10.7050,1214,10/05/2015 12:00,"Ice corer 9 cm ",0,10,"Sea ice","Pigments","Philipp Assmy","Chl a taken from salinity core (NB: distance from core top!)","Floe 3",,,,,,139,11,14,545,5.6,300,
"N-ICE2015","CHL-387","N-ICE","R/V Lance","Secondary Coring Site",,81.5327,10.7050,1214,10/05/2015 12:00,"Ice corer 9 cm ",10,20,"Sea ice","Pigments","Philipp Assmy","Chl a taken from salinity core (NB: distance from core top!)","Floe 3",,,,,,139,11,14,560,3.5,300,
