"Expedition","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm)","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Responsible","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (m)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)"
"N-ICE15","ZOT-127","N-ICE","R/V Lance","Multinet-28",,81.0945,14.8722,2017,09/06/2015 14:05,"Multinet 200 μm",50,20,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-128","N-ICE","R/V Lance","Multinet-28",,81.0945,14.8722,2017,09/06/2015 14:05,"Multinet 200 μm",20,0,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","CHL-848","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","Pigments","Philipp Assmy","Outside algal vein","Floe 4",,,,,,,40,,1160,8.7,200
"N-ICE15","IAT-314","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,1918.4,10/06/2015 10:00,"Bucket",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Slush for PP","Floe 4",,,,,,,,,,18,90
"N-ICE15","NUT-829","N-ICE","R/V Lance","On-ice CTD-078",78,80.5848,5.6778,662,02/06/2015 08:58,"On-ice CTD",5,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","POC-530","N-ICE","R/V Lance","On-ice CTD-086",86,81.0937,14.8834,2045.3,09/06/2015 10:51,"On-ice CTD",10,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","ZOT-129","N-ICE","R/V Lance","Multinet-29",,81.0915,14.8559,2017,10/06/2015 15:00,"Multinet 64 μm",1900,600,"Zooplankton","Mesozooplankton taxonomy","Anette Wold","removed: 1x7cm chaetognath","Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-130","N-ICE","R/V Lance","Multinet-29",,81.0915,14.8559,2017,10/06/2015 15:00,"Multinet 64 μm",600,200,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-131","N-ICE","R/V Lance","Multinet-29",,81.0915,14.8559,2017,10/06/2015 15:00,"Multinet 64 μm",200,50,"Zooplankton","Mesozooplankton taxonomy","Anette Wold","split into 2 bottles for preservation","Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-132","N-ICE","R/V Lance","Multinet-29",,81.0915,14.8559,2017,10/06/2015 15:00,"Multinet 64 μm",50,20,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","ZOT-133","N-ICE","R/V Lance","Multinet-29",,81.0915,14.8559,2017,10/06/2015 15:00,"Multinet 64 μm",20,0,"Zooplankton","Mesozooplankton taxonomy","Anette Wold",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-830","N-ICE","R/V Lance","On-ice CTD-078",78,80.5848,5.6778,662,02/06/2015 08:58,"On-ice CTD",0.8,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","BSI-235","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,64,4,,2760,6.1,300
"N-ICE15","BSI-236","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",10,20,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,64,4,,2850,5,300
"N-ICE15","BSI-237","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",20,40,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,64,4,,5600,5.9,400
"N-ICE15","BSI-238","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",40,64,"Sea ice algae","Biogenic silica","Philipp Assmy",,"Floe 4",,,,,,64,4,,5580,6.7,400
"N-ICE15","CDO-669","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",50,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-670","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",25,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-671","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",15,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-672","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",5,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-673","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",0.5,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-674","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",1540,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CHL-849","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","Pigments","Philipp Assmy","Inside algal vein, disturbed site (skidoo tracks)","Floe 4",,,,,,,40,,170,3,50
"N-ICE15","CHL-850","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","Pigments","Philipp Assmy","Inside algal vein, undisturbed site (outside skidoo tracks)","Floe 4",,,,,,,40,,1360,10.9,40
"N-ICE15","CHL-851","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,1918.4,10/06/2015 10:00,"Bucket",,,"Infiltration layer","Pigments","Philipp Assmy","Slush for PP","Floe 4",,,,,,,,,,18,10
"N-ICE15","CHL-852","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",50,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","DIC-741","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",0,30,"Water","DIC/AT","Agnetha Fransson","Bottom core","Floe 4",,,,,,64,4,,,,
"N-ICE15","DIC-742","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",1540,,"Water","DIC/AT","Agnetha Fransson",,"Floe 4",,,,,,,,,,,
"N-ICE15","DOC-346","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",0,10,"Water","DOC/TDN","Philipp Assmy",,"Floe 4",,,,,,64,4,,,6.7,
"N-ICE15","DOC-347","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",10,20,"Water","DOC/TDN","Philipp Assmy",,"Floe 4",,,,,,64,4,,,5,
"N-ICE15","DOC-348","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",20,30,"Water","DOC/TDN","Philipp Assmy",,"Floe 4",,,,,,64,4,,,5,
"N-ICE15","DOC-349","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",30,40,"Water","DOC/TDN","Philipp Assmy",,"Floe 4",,,,,,64,4,,,6.3,
"N-ICE15","DOC-350","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",40,50,"Water","DOC/TDN","Philipp Assmy",,"Floe 4",,,,,,64,4,,,7.9,
"N-ICE15","DOC-351","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",50,64,"Water","DOC/TDN","Philipp Assmy",,"Floe 4",,,,,,64,4,,,6.6,
"N-ICE15","FCM-519C","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",0,10,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen",,"Floe 4",,,,,,64,4,,,6.7,
"N-ICE15","FCM-520B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",10,20,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen",,"Floe 4",,,,,,64,4,,,5,
"N-ICE15","FCM-521B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",20,30,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen",,"Floe 4",,,,,,64,4,,,5,
"N-ICE15","FCM-522B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",30,40,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen",,"Floe 4",,,,,,64,4,,,6.3,
"N-ICE15","FCM-523B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",40,50,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen",,"Floe 4",,,,,,64,4,,,7.9,
"N-ICE15","FCM-524","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 9 cm",50,64,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen",,"Floe 4",,,,,,64,4,,,6.6,
"N-ICE15","FLE-141","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Sea ice algae","Fluorescence excitation spectra","Philipp Assmy",,"Floe 4",,,,,,64,4,,2760,6.1,140
"N-ICE15","HPL-424","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",50,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","HPL-425","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",25,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","HPL-426","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",15,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","HPL-427","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",5,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","IAT-316","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Ice algal taxonomy","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,90
"N-ICE15","IAT-317","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,64,4,,2760,6.1,300
"N-ICE15","IAT-318","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",10,20,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,64,4,,2850,5,300
"N-ICE15","IAT-319","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",20,40,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,64,4,,5600,5.9,400
"N-ICE15","MAA-239B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2","Floe 4",,,,,,64,4,,2760,6.1,300
"N-ICE15","MAA-239cC","N-ICE","R/V Lance","Algal vein 1",,80.6145,10.6245,864.1,13/06/2015 13:00,"Bucket",,,"Infiltration layer","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2; exposure site at T=0; also material for snow depth experiment bottles","Floe 4",,,"Grab6",,,,60,,,17.7,15
"N-ICE15","MAA-240","N-ICE","R/V Lance","Secondary coring site",,79.9967,3.3310,2290.3,05/06/2015 12:30,"Ice corer 14 cm",10,20,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2","Floe 3",,,,,,106,20,,2830,4.5,200
"N-ICE15","MAA-240B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",10,20,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2","Floe 4",,,,,,64,4,,2850,5,300
"N-ICE15","MEI-056","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Meiofauna","Meiofauna taxonomy","Bodil Bluhm, UiT; Haakon Hop","Floe 4. bucket accidentally put in a warm water bath, so it was melted without FSW. Was melted 20h before processing.","Floe 4",,,"Mei1",,,,,,1510,,1510
"N-ICE15","MEI-057","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Meiofauna","Meiofauna taxonomy","Bodil Bluhm, UiT; Haakon Hop","Floe 4. bucket accidentally put in a warm water bath, so it was melted without FSW. Was melted 20h before processing.","Floe 4",,,"Mei2",,,,,,1520,,1520
"N-ICE15","MEI-058","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Meiofauna","Meiofauna taxonomy","Bodil Bluhm, UiT; Haakon Hop","Floe 4. bucket accidentally put in a warm water bath, BUT FSW WAS added when 1/2 the core was melted. Was melted 20h before processing.","Floe 4",,,"Mei3",,,,,,1440,,1440
"N-ICE15","NUT-831","N-ICE","R/V Lance","Nutrient experiment 3",,80.4309,4.9884,638.6,03/06/2015 13:00,"Bucket",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Control a after addition","Floe 3",,,,,,,,,,,
"N-ICE15","NUT-832","N-ICE","R/V Lance","Nutrient experiment 3",,80.4309,4.9884,638.6,03/06/2015 13:00,"Bucket",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Nitrate a after addition","Floe 3",,,,,,,,,,,
"N-ICE15","NUT-833","N-ICE","R/V Lance","Nutrient experiment 3",,80.4309,4.9884,638.6,03/06/2015 13:00,"Bucket",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Silicate a after addition","Floe 3",,,,,,,,,,,
"N-ICE15","NUT-834","N-ICE","R/V Lance","Nutrient experiment 3",,80.4309,4.9884,638.6,03/06/2015 13:00,"Bucket",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Nitrate and silicate after addition","Floe 3",,,,,,,,,,,
"N-ICE15","NUT-835","N-ICE","R/V Lance","Main coring site",,80.2939,4.0200,999.2,04/06/2015 10:00,"Ice corer 9 cm",0,10,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,121,40,,,5.1,
"N-ICE15","NUT-836","N-ICE","R/V Lance","Main coring site",,80.2939,4.0200,999.2,04/06/2015 10:00,"Ice corer 9 cm",10,20,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,121,40,,,5.6,
"N-ICE15","PAB-460","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",50,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 4",,,,,,,,,,,300
"N-ICE15","PAB-461","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",25,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 4",,,,,,,,,,,300
"N-ICE15","PAB-462","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",15,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 4",,,,,,,,,,,200
"N-ICE15","PAB-463","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",5,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 4",,,,,,,,,,,200
"N-ICE15","POC-531","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","POC/PON","Philipp Assmy","Outside algal vein","Floe 4",,,,,,,40,,760,4.7,100
"N-ICE15","POC-532","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","POC/PON","Philipp Assmy","Outside algal vein","Floe 4",,,,,,,40,,1160,8.7,50
"N-ICE15","POC-533","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","POC/PON","Philipp Assmy","Inside algal vein, disturbed site (skidoo tracks)","Floe 4",,,,,,,40,,170,3,50
"N-ICE15","CHL-853","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",25,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","CHL-854","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",15,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","CHL-855","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",5,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","CHL-856","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",0.5,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","CHL-857","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,2
"N-ICE15","CHL-858","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,2
"N-ICE15","CHL-859","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,2
"N-ICE15","IAT-320","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",40,64,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 4",,,,,,64,4,,5580,6.7,400
"N-ICE15","NUT-837","N-ICE","R/V Lance","Main coring site",,80.2939,4.0200,999.2,04/06/2015 10:00,"Ice corer 9 cm",20,30,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,121,40,,,5.3,
"N-ICE15","POC-534","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,2077.4,09/06/2015 09:00,"Ice corer 9 cm",,,"Infiltration layer","POC/PON","Philipp Assmy","Inside algal vein, undisturbed site (outside skidoo tracks)","Floe 4",,,,,,,40,,1360,10.9,40
"N-ICE15","POC-535","N-ICE","R/V Lance","Algal vein 1",,81.0960,14.8782,1918.4,10/06/2015 10:00,"Bucket",,,"Infiltration layer","POC/PON","Philipp Assmy","Slush for PP","Floe 4",,,,,,,,,,18,10
"N-ICE15","POC-536","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",50,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","POC-537","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",25,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,300
"N-ICE15","POC-538","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",15,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","POC-539","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",5,,"Phytoplankton","POC/PON","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","CDO-675","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",1000,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-676","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",700,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-677","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",400,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-679","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",100,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CDO-680","N-ICE","R/V Lance","Ship CTD-046",46,80.8085,12.3740,1593,12/06/2015 07:15,"Ship CTD",75,,"Water","CDOM","Mats Granskog",,"Floe 4",,,,,,,,,,,
"N-ICE15","CHL-860","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,2
"N-ICE15","CHL-861","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,2
"N-ICE15","CHL-862","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Individual round floating aggregate 0-1-1cm big. Sampled at sediment trap hole.","Floe 4",,,,,,,,,,,2
"N-ICE15","CHL-863","N-ICE","R/V Lance","Sediment trap hole",,80.9903,13.6153,1872.6,11/06/2015 10:00,"Spoon",,,"Sea ice algae","Pigments","Philipp Assmy","Slurry for PI curve","Floe 4",,,,,,,,,,,50
"N-ICE15","CHL-864","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 4",,,,,,64,4,,2760,6.1,300
"N-ICE15","HPL-428","N-ICE","R/V Lance","ROV hole",,80.9777,13.5420,1855.3,11/06/2015 11:55,"Limnos water sampler",0.5,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,,,,,,200
"N-ICE15","HPL-429","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",0,10,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,64,4,,2760,6.1,300
"N-ICE15","HPL-430","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",10,20,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,64,4,,2850,5,300
"N-ICE15","HPL-431","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",20,40,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,64,4,,5600,5.9,400
"N-ICE15","HPL-432","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",40,64,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 4",,,,,,64,4,,5580,6.7,400
"N-ICE15","MAA-240c","N-ICE","R/V Lance"," Site 2",,80.6292,10.7673,872.6,13/06/2015 12:30,"Ice corer 14 cm",0,10,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2","Floe 4",,,"Bio",,,118,28,,2645,4.7,250
"N-ICE15","MAA-241","N-ICE","R/V Lance","Secondary coring site",,79.9967,3.3310,2290.3,05/06/2015 12:30,"Ice corer 14 cm",20,63,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2","Floe 3",,,,,,106,20,,5850,4.9,500
"N-ICE15","MAA-241B","N-ICE","R/V Lance"," Site 1",,80.9712,13.4663,1872.6,11/06/2015 10:00,"Ice corer 14 cm",20,40,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy","same # used for Secondary coring, Coring site 1 & Coring site 2","Floe 4",,,,,,64,4,,5600,5.9,400
"N-ICE15","NUT-838","N-ICE","R/V Lance","Main coring site",,80.2939,4.0200,999.2,04/06/2015 10:00,"Ice corer 9 cm",30,40,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,121,40,,,4.4,
"N-ICE15","NUT-839","N-ICE","R/V Lance","Main coring site",,80.2939,4.0200,999.2,04/06/2015 10:00,"Ice corer 9 cm",40,50,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,121,40,,,2.8,
"N-ICE15","NUT-840","N-ICE","R/V Lance","Main coring site",,80.2939,4.0200,999.2,04/06/2015 10:00,"Ice corer 9 cm",50,60,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 3",,,,,,121,40,,,2.7,
