"Expedition ","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm) from","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Contact person","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (cm)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)"
"N-ICE15","OXY-402","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",40.00,50.00,"Sea ice","δ18 Oxygen","Paul Dodd","12 MAR ICE 5","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-403","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",60.00,69.00,"Sea ice","δ18 Oxygen","Paul Dodd","12 MAR ICE 7","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-254","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",12.00,24.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR SNOW 2","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-255","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",24.00,37.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR SNOW 1","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-268","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",0.00,10.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 1","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-342","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",12.00,24.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR SNOW 2","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-373","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",24.00,37.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR SNOW 1","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-377","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",10.00,20.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR ICE 2","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-378","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",20.00,30.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR ICE 3","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-379","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",30.00,40.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR ICE 4","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-380","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",40.00,50.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR ICE 5","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-381","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",50.00,60.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR ICE 6","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-382","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",60.00,69.00,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","12 MAR ICE 7","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-349","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",0.00,10.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 1","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-350","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",0.00,0.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR SNOW 4","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-352","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",0.00,12.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR SNOW 3","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-353","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",24.00,37.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR SNOW 1","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-355","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",30.00,40.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 4","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-356","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",20.00,30.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 3","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-357","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",10.00,20.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 2","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-358","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",60.00,69.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 7","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-359","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",40.00,50.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 5","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-360","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",50.00,60.00,"Sea ice","DIC/AT","Agneta Fransson","12 MAR ICE 6","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-310","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",0.00,0.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR SNOW 4","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-311","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",0.00,12.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR SNOW 3","Floe 2",,,,,,,,,,,
"N-ICE15","CHL-128","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",100,100,"Water","Pigments","Philipp Assmy","Sediment trap deployd from 11/3 to 14/6","Floe 2",,,,,,,,,,,
"N-ICE15","CHL-129","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 12:00,"Ice corer 9 cm",0,10,"Sea ice","Pigments","Philipp Assmy",,"Floe 2",,,,,,"115/113","23",,,,
"N-ICE15","CHL-130","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 12:00,"Ice corer 9 cm",10,20,"Sea ice","Pigments","Philipp Assmy",,"Floe 2",,,,,,"115/113","23",,,,
"N-ICE15","CHL-131","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 12:00,"Ice corer 9 cm",20,40,"Sea ice","Pigments","Philipp Assmy",,"Floe 2",,,,,,"115/113","23",,,,
"N-ICE15","CHL-132","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 12:00,"Ice corer 9 cm",40,60,"Sea ice","Pigments","Philipp Assmy",,"Floe 2",,,,,,"115/113","23",,,,
"N-ICE15","CHL-133","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 12:00,"Ice corer 9 cm",60,80,"Sea ice","Pigments","Philipp Assmy",,"Floe 2",,,,,,"115/113","23",,,,
"N-ICE15","CHL-134","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 12:00,"Ice corer 9 cm",80,100,"Sea ice","Pigments","Philipp Assmy",,"Floe 2",,,,,,"115/113","23",,,,
"N-ICE15","CHL-135","N-ICE","R/V Lance","D4",,85.0953,21.6091,"n.r.",10/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Pigments","Philipp Assmy","10 MAR ST D4 ICE 1","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-136","N-ICE","R/V Lance","D4",,85.0953,21.6091,"n.r.",10/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Pigments","Philipp Assmy","10 MAR ST D4 ICE 5","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-137","N-ICE","R/V Lance","D3",,83.1500,23.8167,"n.r.",09/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Pigments","Philipp Assmy","9 MAR ST D3 ICE 3","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-138","N-ICE","R/V Lance","D3",,83.1500,23.8167,"n.r.",09/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Pigments","Philipp Assmy","9 MAR ST D3 ICE 6","Floe 2",,,,,,,,,,,100
"N-ICE15","CDO-222","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",12.00,24.00,"Sea ice","CDOM","Mats Granskog","12 MAR SNOW 2","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-224","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",50.00,60.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 6","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-225","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",20.00,30.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 3","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-226","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",30.00,40.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 4","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-227","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",24.00,37.00,"Sea ice","CDOM","Mats Granskog","12 MAR SNOW 1","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-228","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"NO-GEAR",0.00,12.00,"Sea ice","CDOM","Mats Granskog","12 MAR SNOW 3","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-229","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",0.00,10.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 1","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-230","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",10.00,20.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 2","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-231","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",60.00,69.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 7","Floe 2",,,,,,,,,,,
"N-ICE15","CDO-232","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",40.00,50.00,"Sea ice","CDOM","Mats Granskog","12 MAR ICE 5","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-333","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",40.00,50.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 5","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-335","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",60.00,69.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 7","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-336","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",10.00,20.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 2","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-337","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",20.00,30.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 3","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-338","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",30.00,40.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 4","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-339","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",50.00,60.00,"Sea ice","N2O/CH4/CO2","Agneta Fransson","12 MAR ICE 6","Floe 2",,,,,,,,,,,
"N-ICE15","CHL-139","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","Pigments","Philipp Assmy","13 MAR ST M1 ICE TOP HALF","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-140","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","Pigments","Philipp Assmy","13 MAR ST M1 ICE BOTTOM HALF","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-141","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","Pigments","Philipp Assmy","13 MAR ST M1 FF 1","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-142","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","Pigments","Philipp Assmy","13 MAR ST M1 FF BOTTOM 2","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-143","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"CO2 chambers",,,"Sea ice","Pigments","Philipp Assmy","13 MAR ST M1 FF CHAM 2","Floe 2",,,,,,,,,,,100
"N-ICE15","DOC-145","N-ICE","R/V Lance","D3",,83.1782,22.1997,"n.r.",09/03/2015 09:30,"Ice corer 9 cm",20.00,30.00,"Sea ice","DOC/TDN","Philipp Assmy","Daiki sample NICE 9 mar St D3 ice 3","Floe 2",,,,,,92,45,-2,,,
"N-ICE15","DOC-146","N-ICE","R/V Lance",,,83.1782,22.1997,"n.r.",09/03/2015 09:30,"NO-GEAR",,,"MilliQ","DOC/TDN","Philipp Assmy","MilliQ","Floe 2",,,,,,,,,,,
"N-ICE15","DOC-147","N-ICE","R/V Lance",,,83.1782,22.1997,"n.r.",09/03/2015 09:30,"NO-GEAR",,,"MilliQ","DOC/TDN","Philipp Assmy","MilliQ","Floe 2",,,,,,,,,,,
"N-ICE15","DOC-148","N-ICE","R/V Lance","D4",,83.0151,21.1909,"n.r.",11/03/2015 10:30,"Ice corer 9 cm",0.00,0.00,"Slush","DOC/TDN","Philipp Assmy","Daiki sample NICE 11 mar St D4 slush 1","Floe 2",,,,,,"no data","no data","no data",,,
"N-ICE15","DOC-149","N-ICE","R/V Lance","D4",,83.0151,21.1909,"n.r.",11/03/2015 10:30,"Ice corer 9 cm",0.00,0.00,"Slush","DOC/TDN","Philipp Assmy","Daiki sample NICE 11 mar St D4 slush 2","Floe 2",,,,,,"no data","no data","no data",,,
"N-ICE15","NUT-248","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","13 MAR ST M1 FF BOTTOM","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-347","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","δ18 Oxygen","Paul Dodd","13 MAR ST M1 FF BOTTOM 2","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-350","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","δ18 Oxygen","Paul Dodd","13 MAR ST M1 ICE BOTTOM HALF","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-351","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","δ18 Oxygen","Paul Dodd","13 MAR ST M1 FF BOTTOM","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-387","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"CO2 chambers",,,,"δ18 Oxygen","Paul Dodd","13 MAR ST M1 FF CHAM 2","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-388","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","δ18 Oxygen","Paul Dodd","13 MAR ST M1 ICE TOP HALF","Floe 2",,,,,,,,,,,
"N-ICE15","OXY-400","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","δ18 Oxygen","Paul Dodd","13 MAR ST M1 FF 1","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-344","N-ICE","R/V Lance","D4",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Snow","DIC/AT","Agneta Fransson","11 MAR ST D4 SNOW","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-345","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","DIC/AT","Agneta Fransson","13 MAR ST M1 ICE TOP HALF","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-346","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","DIC/AT","Agneta Fransson","13 MAR ST M1 ICE BOTTOM HALF","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-370","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","13 MAR ST M1 ICE TOP HALF","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-371","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","13 MAR ST M1 ICE BOTTOM HALF","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-372","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","13 MAR ST M1 FF BOTTOM 2","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-374","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","Nutrients","Paul Dodd; Philipp Assmy","13 MAR ST M1 FF 1","Floe 2",,,,,,,,,,,
"N-ICE15","NUT-376","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"CO2 chambers",,,,"Nutrients","Paul Dodd; Philipp Assmy","13 MAR ST M1 FF CHAM 2","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-305","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","N2O/CH4/CO2","Agneta Fransson","13 MAR ST M1 FF BOTTOM","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-351","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","DIC/AT","Agneta Fransson","13 MAR ST M1 FF BOTTOM","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-361","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","DIC/AT","Agneta Fransson","13 MAR ST M1 FF BOTTOM 2","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-362","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"CO2 chambers",,,,"DIC/AT","Agneta Fransson","13 MAR ST M1 FF CHAM 2","Floe 2",,,,,,,,,,,
"N-ICE15","DIC-363","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","DIC/AT","Agneta Fransson","13 MAR ST M1 FF 1","Floe 2",,,,,,,,,,,
"N-ICE15","CHL-144","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",10.00,20.00,"Sea ice","Pigments","Philipp Assmy","12 MAR ICE 2","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-145","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",20.00,30.00,"Sea ice","Pigments","Philipp Assmy","12 MAR ICE 3","Floe 2",,,,,,,,,,,100
"N-ICE15","GAS-312","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"Ice corer 9 cm",,,"Sea ice","N2O/CH4/CO2","Agneta Fransson","13 MAR ST M1 ICE BOTTOM HALF","Floe 2",,,,,,,,,,,
"N-ICE15","CHL-146","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",30.00,40.00,"Sea ice","Pigments","Philipp Assmy","12 MAR ICE 4","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-147","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",40.00,50.00,"Sea ice","Pigments","Philipp Assmy","12 MAR ICE 5","Floe 2",,,,,,,,,,,100
"N-ICE15","CHL-148","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 9 cm",50.00,60.00,"Sea ice","Pigments","Philipp Assmy","12 MAR ICE 6","Floe 2",,,,,,,,,,,100
"N-ICE15","GAS-334","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"CO2 chambers",,,"Sea ice","N2O/CH4/CO2","Agneta Fransson","13 MAR ST M1 FF CHAM 2","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-340","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","N2O/CH4/CO2","Agneta Fransson","13 MAR ST M1 FF 1","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-341","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","N2O/CH4/CO2","Agneta Fransson","13 MAR ST M1 ICE TOP HALF","Floe 2",,,,,,,,,,,
"N-ICE15","GAS-342","N-ICE","R/V Lance","Lance Bow",,81.9745,25.2842,"n.r.",13/03/2015 12:00,"NO-GEAR",,,"Sea ice","N2O/CH4/CO2","Agneta Fransson","13 MAR ST M1 FF BOTTOM 2","Floe 2",,,,,,,,,,,
"N-ICE15","CHL-149","N-ICE","R/V Lance",,,83.0953,21.6019,"n.r.",12/03/2015 13:40,"Ice corer 14 cm",60.00,69.00,"Sea ice","Pigments","Philipp Assmy","12 MAR ICE 7","Floe 2",,,,,,,,,,,100
"N-ICE15","POC-085","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",,,"MilliQ","POC/PON","Philipp Assmy","MilliQ; Sediment trap deployd from 11/3 to 14/6","Floe 2",,,,,,,,,,,1000
"N-ICE15","POC-086","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",100,100,"Water","POC/PON","Philipp Assmy","Sediment trap deployd from 11/3 to 14/6","Floe 2",,,,,,,,,,,1000
"N-ICE15","POC-087","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",50,50,"Water","POC/PON","Philipp Assmy","Sediment trap deployd from 11/3 to 14/6","Floe 2",,,,,,,,,,,1000
"N-ICE15","POC-088","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",25,25,"Water","POC/PON","Philipp Assmy","Sediment trap deployd from 11/3 to 14/6","Floe 2",,,,,,,,,,,1000
"N-ICE15","POC-089","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",5,5,"Water","POC/PON","Philipp Assmy","Sediment trap deployd from 11/3 to 14/6","Floe 2",,,,,,,,,,,1000
"N-ICE15","POC-096","N-ICE","R/V Lance","On-ice CTD-038",,82.8309,21.1014,"n.r.","14.03.2015 00:00","NO-GEAR",,,"MilliQ","POC/PON","Philipp Assmy","MilliQ","Floe 2",,,,,,,,,,,1500
"N-ICE15","PAB-081","N-ICE","R/V Lance","On-ice CTD-038","038",82.8309,21.1014,"n.r.","14.03.2015 15:29","On-ice CTD",1,1,"Water","Particulate absorption","Mats Granskog",,"Floe 2",,,,,,,,,,,1000
"N-ICE15","BSI-043","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",5,5,"Water","Biogenic silica","Philipp Assmy",,"Floe 2",,,,,,,,,,,720
"N-ICE15","BSI-044","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",25,25,"Water","Biogenic silica","Philipp Assmy",,"Floe 2",,,,,,,,,,,970
"N-ICE15","BSI-045","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",50,50,"Water","Biogenic silica","Philipp Assmy",,"Floe 2",,,,,,,,,,,1000
"N-ICE15","BSI-046","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",100,100,"Water","Biogenic silica","Philipp Assmy",,"Floe 2",,,,,,,,,,,1000
"N-ICE15","BSI-047","N-ICE","R/V Lance","Next to ship",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",50,50,"Water","Biogenic silica","Philipp Assmy","zooplankter from Bsi-45","Floe 2",,,,,,,,,,,1000
"N-ICE15","DOX-061","N-ICE","R/V Lance","Super Site Coring",,82.8309,21.1014,"n.r.","14.03.2015 00:00","Sediment trap",100,100,"Water","Dissolved oxygen","Pedro Duarte","Samples from incubation flasks deployed with the sediment trap","Floe 2",,,,,,,,,,,
